"Trap","Emptied","period","eb_start","eb_end","gas_start","gas_end","gas_accumulated","time_accumulated","time_hr","Site"
"D1D","Yes","7~8","2022-08-17 04:12:19","2022-08-17 08:57:06",0,0,0,"17087.2243332863s (~4.75 hours)",4.74645120369063,"Deans"
"D1D","No","8~9","2022-08-17 08:57:06","2022-08-17 07:26:00",0,0,0,"-5466.44499993324s (~-1.52 hours)",-1.5184569444259,"Deans"
"D1E","No","NA~0",NA,"2022-08-16 08:52:00",NA,0,NA,NA,NA,"Deans"
"D1E","No","0~1","2022-08-16 08:52:00","2022-08-16 10:44:06",0,0,0,"6726.06900000572s (~1.87 hours)",1.86835250000159,"Deans"
"D1E","No","1~2","2022-08-16 10:44:06","2022-08-16 13:10:23",0,0.379141061824358,0.379141061824358,"8776.98699998856s (~2.44 hours)",2.43805194444127,"Deans"
"D1E","No","2~3","2022-08-16 13:10:23","2022-08-16 16:10:46",0.379141061824358,0.379141061824358,0,"10823.9340000153s (~3.01 hours)",3.00664833333757,"Deans"
"D1E","No","3~4","2022-08-16 16:10:46","2022-08-16 19:11:53",0.379141061824358,0.670657792045762,0.291516730221404,"10866.5s (~3.02 hours)",3.01847222222222,"Deans"
"D1E","No","4~5","2022-08-16 19:11:53","2022-08-16 22:06:26",0.670657792045762,0.670657792045762,0,"10472.7929999828s (~2.91 hours)",2.9091091666619,"Deans"
"D1E","No","5~6","2022-08-16 22:06:26","2022-08-17 01:12:34",0.670657792045762,0.670657792045762,0,"11168.2810001373s (~3.1 hours)",3.10230027781592,"Deans"
"D1E","No","6~7","2022-08-17 01:12:34","2022-08-17 04:13:32",0.670657792045762,1.18631802070561,0.51566022865985,"10857.7939999104s (~3.02 hours)",3.01605388886399,"Deans"
"D1E","Yes","7~8","2022-08-17 04:13:32","2022-08-17 08:57:45",1.18631802070561,1.8,0.613681979294389,"17052.7209999561s (~4.74 hours)",4.73686694443226,"Deans"
"D1E","No","8~9","2022-08-17 08:57:45","2022-08-17 07:27:00",0,1.8,1.8,"-5445.07899999619s (~-1.51 hours)",-1.51252194444338,"Deans"
"D2A","No","NA~0",NA,"2022-08-16 10:01:00",NA,0,NA,NA,NA,"Deans"
"D2A","No","0~1","2022-08-16 10:01:00","2022-08-16 10:48:13",0,0,0,"2833.76999998093s (~47.23 minutes)",0.787158333328035,"Deans"
"D2A","No","1~2","2022-08-16 10:48:13","2022-08-16 13:14:19",0,0.670657792045762,0.670657792045762,"8765.69000005722s (~2.43 hours)",2.43491388890478,"Deans"
"D2A","No","2~3","2022-08-16 13:14:19","2022-08-16 16:16:02",0.670657792045762,1.42541973019844,0.754761938152682,"10902.8220000267s (~3.03 hours)",3.02856166667408,"Deans"
"D2A","No","3~4","2022-08-16 16:16:02","2022-08-16 19:15:37",1.42541973019844,1.42541973019844,0,"10774.8009998798s (~2.99 hours)",2.9930002777444,"Deans"
"D2A","No","4~5","2022-08-16 19:15:37","2022-08-16 22:10:00",1.42541973019844,1.18631802070561,-0.239101709492832,"10463.6940000057s (~2.91 hours)",2.90658166666826,"Deans"
"D2A","No","5~6","2022-08-16 22:10:00","2022-08-17 01:17:30",1.18631802070561,1.42541973019844,0.239101709492832,"11249.4879999161s (~3.12 hours)",3.12485777775447,"Deans"
"D2A","No","6~7","2022-08-17 01:17:30","2022-08-17 04:17:47",1.42541973019844,2.52140679353854,1.0959870633401,"10817.484000206s (~3 hours)",3.00485666672389,"Deans"
"D2A","Yes","7~8","2022-08-17 04:17:47","2022-08-17 09:01:25",2.52140679353854,6,3.47859320646146,"17017.6259999275s (~4.73 hours)",4.7271183333132,"Deans"
"D2A","No","8~9","2022-08-17 09:01:25","2022-08-17 07:29:00",0,6,6,"-5545.375s (~-1.54 hours)",-1.54038194444444,"Deans"
"D2B","No","NA~0",NA,"2022-08-16 09:59:00",NA,0,NA,NA,NA,"Deans"
"D2B","No","0~1","2022-08-16 09:59:00","2022-08-16 10:55:45",0,0,0,"3405.23049998283s (~56.75 minutes)",0.945897361106343,"Deans"
"D2B","No","1~2","2022-08-16 10:55:45","2022-08-16 13:19:23",0,0.670657792045762,0.670657792045762,"8617.83600020409s (~2.39 hours)",2.39384333339002,"Deans"
"D2B","No","2~3","2022-08-16 13:19:23","2022-08-16 16:28:11",0.670657792045762,0.670657792045762,0,"11328.3759999275s (~3.15 hours)",3.14677111109098,"Deans"
"D2B","No","3~4","2022-08-16 16:28:11","2022-08-16 19:22:13",0.670657792045762,1.18631802070561,0.51566022865985,"10441.9960000515s (~2.9 hours)",2.90055444445875,"Deans"
"D2B","No","4~5","2022-08-16 19:22:13","2022-08-16 22:15:04",1.18631802070561,1.42541973019844,0.239101709492832,"10370.8949997425s (~2.88 hours)",2.88080416659514,"Deans"
"D2B","No","5~6","2022-08-16 22:15:04","2022-08-17 01:22:05",1.42541973019844,1.42541973019844,0,"11220.8930001259s (~3.12 hours)",3.11691472225719,"Deans"
"D2B","No","6~7","2022-08-17 01:22:05","2022-08-17 04:23:13",1.42541973019844,1.42541973019844,0,"10868.4279999733s (~3.02 hours)",3.01900777777036,"Deans"
"D2B","Yes","7~8","2022-08-17 04:23:13","2022-08-17 09:05:11",1.42541973019844,2,0.574580269801556,"16917.5794999599s (~4.7 hours)",4.69932763887776,"Deans"
"D2B","No","8~9","2022-08-17 09:05:11","2022-08-17 07:30:00",0,2,2,"-5711.23399996758s (~-1.59 hours)",-1.58645388887988,"Deans"
"D2C","No","NA~0",NA,"2022-08-16 09:58:00",NA,0,NA,NA,NA,"Deans"
"D2C","No","0~1","2022-08-16 09:58:00","2022-08-16 10:56:56",0,0,0,"3536.08500003815s (~58.93 minutes)",0.98224583334393,"Deans"
"D2C","No","1~2","2022-08-16 10:56:56","2022-08-16 13:20:07",0,0,0,"8591.8789999485s (~2.39 hours)",2.38663305554125,"Deans"
"D2C","No","2~3","2022-08-16 13:20:07","2022-08-16 16:33:30",0,0,0,"11602.628000021s (~3.22 hours)",3.22295222222805,"Deans"
"D2C","No","3~4","2022-08-16 16:33:30","2022-08-16 19:23:14",0,0.379141061824358,0.379141061824358,"10183.8070001602s (~2.83 hours)",2.82883527782228,"Deans"
"D2C","No","4~5","2022-08-16 19:23:14","2022-08-16 22:15:28",0.379141061824358,0.379141061824358,0,"10334.2889997959s (~2.87 hours)",2.87063583327664,"Deans"
"D2C","No","5~6","2022-08-16 22:15:28","2022-08-17 01:23:40",0.379141061824358,0.670657792045762,0.291516730221404,"11291.881000042s (~3.14 hours)",3.13663361112277,"Deans"
"D2C","No","6~7","2022-08-17 01:23:40","2022-08-17 04:25:29",0.670657792045762,0.936259582334605,0.265601790288843,"10909.3880000114s (~3.03 hours)",3.03038555555873,"Deans"
"D2C","Yes","7~8","2022-08-17 04:25:29","2022-08-17 09:06:25",0.936259582334605,1.9,0.963740417665395,"16855.2229998112s (~4.68 hours)",4.68200638883644,"Deans"
"D2C","No","8~9","2022-08-17 09:06:25","2022-08-17 07:31:00",0,1.9,1.9,"-5725.17999982834s (~-1.59 hours)",-1.59032777773009,"Deans"
"D2D","No","NA~0",NA,"2022-08-16 09:56:00",NA,0,NA,NA,NA,"Deans"
"D2D","No","0~1","2022-08-16 09:56:00","2022-08-16 11:05:20",0,0,0,"4160.37400007248s (~1.16 hours)",1.15565944446458,"Deans"
"D2D","No","1~2","2022-08-16 11:05:20","2022-08-16 13:27:30",0,0,0,"8529.99599981308s (~2.37 hours)",2.36944333328141,"Deans"
"D2D","No","2~3","2022-08-16 13:27:30","2022-08-16 16:39:57",0,0,0,"11547.6220002174s (~3.21 hours)",3.20767277783818,"Deans"
"D2D","No","3~4","2022-08-16 16:39:57","2022-08-16 19:30:05",0,0,0,"10207.0869998932s (~2.84 hours)",2.83530194441477,"Deans"
"D2D","No","4~5","2022-08-16 19:30:05","2022-08-16 22:22:36",0,0,0,"10351.7109999657s (~2.88 hours)",2.87547527776824,"Deans"
"D2D","No","5~6","2022-08-16 22:22:36","2022-08-17 01:31:26",0,0,0,"11329.375s (~3.15 hours)",3.14704861111111,"Deans"
"D2D","No","6~7","2022-08-17 01:31:26","2022-08-17 04:34:38",0,0,0,"10992.3050000668s (~3.05 hours)",3.0534180555741,"Deans"
"D2D","Yes","7~8","2022-08-17 04:34:38","2022-08-17 09:14:47",0,0.1,0.1,"16808.9100000858s (~4.67 hours)",4.66914166669051,"Deans"
"D2D","No","8~9","2022-08-17 09:14:47","2022-08-17 07:33:00",0,0.1,0.1,"-6107.38000011444s (~-1.7 hours)",-1.69649444447623,"Deans"
"D2E","No","NA~0",NA,"2022-08-16 09:54:00",NA,0,NA,NA,NA,"Deans"
"D2E","No","0~1","2022-08-16 09:54:00","2022-08-16 11:07:39",0,0,0,"4419.60966658592s (~1.23 hours)",1.22766935182942,"Deans"
"D2E","No","1~2","2022-08-16 11:07:39","2022-08-16 13:30:15",0,0,0,"8555.50933337212s (~2.38 hours)",2.37653037038114,"Deans"
"D2E","No","2~3","2022-08-16 13:30:15","2022-08-16 16:43:13",0,0,0,"11578.8770000935s (~3.22 hours)",3.21635472224818,"Deans"
"D2E","No","3~4","2022-08-16 16:43:13","2022-08-16 19:32:36",0,0,0,"10162.5193333626s (~2.82 hours)",2.82292203704516,"Deans"
"D2E","No","4~5","2022-08-16 19:32:36","2022-08-16 22:24:31",0,0,0,"10314.8993332386s (~2.87 hours)",2.8652498147885,"Deans"
"D2E","No","5~6","2022-08-16 22:24:31","2022-08-17 01:34:07",0,0,0,"11376.4816665649s (~3.16 hours)",3.16013379626804,"Deans"
"D2E","No","6~7","2022-08-17 01:34:07","2022-08-17 04:38:19",0,0,0,"11051.4560000896s (~3.07 hours)",3.06984888891379,"Deans"
"D2E","Yes","7~8","2022-08-17 04:38:19","2022-08-17 09:17:26",0,0,0,"16747.1596665382s (~4.65 hours)",4.65198879626062,"Deans"
"D2E","No","8~9","2022-08-17 09:17:26","2022-08-17 07:34:00",0,0,0,"-6206.5119998455s (~-1.72 hours)",-1.7240311110682,"Deans"
"D3A","No","NA~0",NA,"2022-08-16 09:44:00",NA,0,NA,NA,NA,"Deans"
"D3A","No","0~1","2022-08-16 09:44:00","2022-08-16 11:08:42",0,0,0,"5082.84533333778s (~1.41 hours)",1.41190148148272,"Deans"
"D3A","No","1~2","2022-08-16 11:08:42","2022-08-16 13:31:06",0,0.670657792045762,0.670657792045762,"8543.19566679001s (~2.37 hours)",2.37310990744167,"Deans"
"D3A","No","2~3","2022-08-16 13:31:06","2022-08-16 16:44:59",0.670657792045762,0.670657792045762,0,"11633.1559998989s (~3.23 hours)",3.23143222219414,"Deans"
"D3A","No","3~4","2022-08-16 16:44:59","2022-08-16 19:33:36",0.670657792045762,1.18631802070561,0.51566022865985,"10116.9526665211s (~2.81 hours)",2.81026462958919,"Deans"
"D3A","No","4~5","2022-08-16 19:33:36","2022-08-16 22:25:35",1.18631802070561,1.18631802070561,0,"10318.8966667652s (~2.87 hours)",2.86636018521256,"Deans"
"D3A","No","5~6","2022-08-16 22:25:35","2022-08-17 01:35:19",1.18631802070561,1.42541973019844,0.239101709492832,"11384.7843332291s (~3.16 hours)",3.16244009256363,"Deans"
"D3A","No","6~7","2022-08-17 01:35:19","2022-08-17 04:40:55",1.42541973019844,1.42541973019844,0,"11135.4220001698s (~3.09 hours)",3.09317277782493,"Deans"
"D3A","Yes","7~8","2022-08-17 04:40:55","2022-08-17 09:19:15",1.42541973019844,2.5,1.07458026980156,"16700.4943332672s (~4.64 hours)",4.63902620368534,"Deans"
"D3A","No","8~9","2022-08-17 09:19:15","2022-08-17 07:36:00",0,2.5,2.5,"-6195.74699997902s (~-1.72 hours)",-1.72104083332751,"Deans"
"D3B","No","NA~0",NA,"2022-08-16 09:46:00",NA,0,NA,NA,NA,"Deans"
"D3B","No","0~1","2022-08-16 09:46:00","2022-08-16 11:09:46",0,0,0,"5026.08099985123s (~1.4 hours)",1.39613361106979,"Deans"
"D3B","No","1~2","2022-08-16 11:09:46","2022-08-16 13:31:56",0,0,0,"8530.8820002079s (~2.37 hours)",2.36968944450219,"Deans"
"D3B","No","2~3","2022-08-16 13:31:56","2022-08-16 16:46:44",0,0,0,"11687.4349999428s (~3.25 hours)",3.24650972220633,"Deans"
"D3B","No","3~4","2022-08-16 16:46:44","2022-08-16 19:34:35",0,0,0,"10071.385999918s (~2.8 hours)",2.79760722219944,"Deans"
"D3B","No","4~5","2022-08-16 19:34:35","2022-08-16 22:26:38",0,0,0,"10322.8940000534s (~2.87 hours)",2.86747055557039,"Deans"
"D3B","No","5~6","2022-08-16 22:26:38","2022-08-17 01:36:31",0,0.670657792045762,0.670657792045762,"11393.0869998932s (~3.16 hours)",3.16474638885922,"Deans"
"D3B","No","6~7","2022-08-17 01:36:31","2022-08-17 04:43:31",0.670657792045762,0.379141061824358,-0.291516730221404,"11219.3880000114s (~3.12 hours)",3.11649666666985,"Deans"
"D3B","Yes","7~8","2022-08-17 04:43:31","2022-08-17 09:21:04",0.379141061824358,0.7,0.320858938175642,"16653.8289999962s (~4.63 hours)",4.62606361111005,"Deans"
"D3B","No","8~9","2022-08-17 09:21:04","2022-08-17 07:38:00",0,0.7,0.7,"-6184.98199987411s (~-1.72 hours)",-1.71805055552059,"Deans"
"D3C","No","NA~0",NA,"2022-08-16 09:47:00",NA,0,NA,NA,NA,"Deans"
"D3C","No","0~1","2022-08-16 09:47:00","2022-08-16 11:11:32",0,0,0,"5072.24799990654s (~1.41 hours)",1.40895777775182,"Deans"
"D3C","No","1~2","2022-08-16 11:11:32","2022-08-16 13:33:47",0,0,0,"8535.12199997902s (~2.37 hours)",2.37086722221639,"Deans"
"D3C","No","2~3","2022-08-16 13:33:47","2022-08-16 16:48:37",0,0,0,"11690.2233335972s (~3.25 hours)",3.24728425933255,"Deans"
"D3C","No","3~4","2022-08-16 16:48:37","2022-08-16 19:36:24",0,1.18631802070561,1.18631802070561,"10067.2889997959s (~2.8 hours)",2.79646916660998,"Deans"
"D3C","No","4~5","2022-08-16 19:36:24","2022-08-16 22:28:32",1.18631802070561,1.18631802070561,0,"10327.9679999352s (~2.87 hours)",2.86887999998199,"Deans"
"D3C","No","5~6","2022-08-16 22:28:32","2022-08-17 01:38:31",1.18631802070561,1.42541973019844,0.239101709492832,"11399.1236667633s (~3.17 hours)",3.16642324076758,"Deans"
"D3C","No","6~7","2022-08-17 01:38:31","2022-08-17 04:45:38",1.42541973019844,1.65613764240894,0.230717912210493,"11227.0099999905s (~3.12 hours)",3.11861388888624,"Deans"
"D3C","Yes","7~8","2022-08-17 04:45:38","2022-08-17 09:22:55",1.65613764240894,2,0.343862357591063,"16636.1003334522s (~4.62 hours)",4.62113898151451,"Deans"
"D3C","No","8~9","2022-08-17 09:22:55","2022-08-17 07:41:00",0,2,2,"-6115.0843334198s (~-1.7 hours)",-1.69863453706106,"Deans"
"D3D","No","NA~0",NA,"2022-08-16 09:49:00",NA,0,NA,NA,NA,"Deans"
"D3D","No","0~1","2022-08-16 09:49:00","2022-08-16 11:12:09",0,0,0,"4989.51200008392s (~1.39 hours)",1.38597555557887,"Deans"
"D3D","No","1~2","2022-08-16 11:12:09","2022-08-16 13:34:26",0,0.379141061824358,0.379141061824358,"8537.46399998665s (~2.37 hours)",2.37151777777407,"Deans"
"D3D","No","2~3","2022-08-16 13:34:26","2022-08-16 16:49:18",0.379141061824358,0.379141061824358,0,"11691.9186666012s (~3.25 hours)",3.24775518516699,"Deans"
"D3D","No","3~4","2022-08-16 16:49:18","2022-08-16 19:37:06",0.379141061824358,0.379141061824358,0,"10067.2869999409s (~2.8 hours)",2.79646861109469,"Deans"
"D3D","No","4~5","2022-08-16 19:37:06","2022-08-16 22:29:16",0.379141061824358,0.670657792045762,0.291516730221404,"10329.9360001087s (~2.87 hours)",2.86942666669687,"Deans"
"D3D","No","5~6","2022-08-16 22:29:16","2022-08-17 01:39:31",0.670657792045762,1.18631802070561,0.51566022865985,"11415.0643332005s (~3.17 hours)",3.17085120366679,"Deans"
"D3D","No","6~7","2022-08-17 01:39:31","2022-08-17 04:46:50",1.18631802070561,1.42541973019844,0.239101709492832,"11239.7350001335s (~3.12 hours)",3.1221486111482,"Deans"
"D3D","Yes","7~8","2022-08-17 04:46:50","2022-08-17 09:23:33",1.42541973019844,1.2,-0.225419730198444,"16602.4636666775s (~4.61 hours)",4.61179546296596,"Deans"
"D3D","No","8~9","2022-08-17 09:23:33","2022-08-17 07:43:00",0,1.2,1.2,"-6033.38066673279s (~-1.68 hours)",-1.67593907409244,"Deans"
"D3E","No","NA~0",NA,"2022-08-16 09:51:00",NA,0,NA,NA,NA,"Deans"
"D3E","No","0~1","2022-08-16 09:51:00","2022-08-16 11:12:46",0,0,0,"4906.77600002289s (~1.36 hours)",1.36299333333969,"Deans"
"D3E","No","1~2","2022-08-16 11:12:46","2022-08-16 13:35:06",0,0.21433873797666,0.21433873797666,"8539.80599999428s (~2.37 hours)",2.37216833333174,"Deans"
"D3E","No","2~3","2022-08-16 13:35:06","2022-08-16 16:50:00",0.21433873797666,1.42541973019844,1.21108099222178,"11693.614000082s (~3.25 hours)",3.24822611113389,"Deans"
"D3E","No","3~4","2022-08-16 16:50:00","2022-08-16 19:37:47",1.42541973019844,1.18631802070561,-0.239101709492832,"10067.2849998474s (~2.8 hours)",2.79646805551317,"Deans"
"D3E","No","4~5","2022-08-16 19:37:47","2022-08-16 22:29:59",1.18631802070561,1.42541973019844,0.239101709492832,"10331.9040000439s (~2.87 hours)",2.86997333334552,"Deans"
"D3E","No","5~6","2022-08-16 22:29:59","2022-08-17 01:40:30",1.42541973019844,1.42541973019844,0,"11431.004999876s (~3.18 hours)",3.17527916663223,"Deans"
"D3E","No","6~7","2022-08-17 01:40:30","2022-08-17 04:48:02",1.42541973019844,2.92952076790985,1.50410103771141,"11252.4600000381s (~3.13 hours)",3.12568333334393,"Deans"
"D3E","Yes","7~8","2022-08-17 04:48:02","2022-08-17 09:24:11",2.92952076790985,3.3,0.370479232090145,"16568.8270001411s (~4.6 hours)",4.60245194448365,"Deans"
"D3E","No","8~9","2022-08-17 09:24:11","2022-08-17 07:45:00",0,3.3,3.3,"-5951.67700004578s (~-1.65 hours)",-1.65324361112383,"Deans"
"D4A","No","NA~0",NA,"2022-08-16 09:42:00",NA,0,NA,NA,NA,"Deans"
"D4A","No","0~1","2022-08-16 09:42:00","2022-08-16 11:15:52",0,0,0,"5632.77600002289s (~1.56 hours)",1.56466000000636,"Deans"
"D4A","No","1~2","2022-08-16 11:15:52","2022-08-16 13:38:25",0,0,0,"8552.69499993324s (~2.38 hours)",2.37574861109257,"Deans"
"D4A","No","2~3","2022-08-16 13:38:25","2022-08-16 16:53:27",0,0,0,"11702.4290001392s (~3.25 hours)",3.2506747222609,"Deans"
"D4A","No","3~4","2022-08-16 16:53:27","2022-08-16 19:40:29",0,0,0,"10021.4769997597s (~2.78 hours)",2.78374361104435,"Deans"
"D4A","No","4~5","2022-08-16 19:40:29","2022-08-16 22:37:10",0,0.379141061824358,0.379141061824358,"10601.4100000858s (~2.94 hours)",2.94483611113495,"Deans"
"D4A","No","5~6","2022-08-16 22:37:10","2022-08-17 01:44:50",0.379141061824358,0.670657792045762,0.291516730221404,"11259.3800001144s (~3.13 hours)",3.12760555558734,"Deans"
"D4A","No","6~7","2022-08-17 01:44:50","2022-08-17 04:52:08",0.670657792045762,1.18631802070561,0.51566022865985,"11238.5899999142s (~3.12 hours)",3.12183055553171,"Deans"
"D4A","Yes","7~8","2022-08-17 04:52:08","2022-08-17 09:26:57",1.18631802070561,0.7,-0.486318020705611,"16488.628000021s (~4.58 hours)",4.58017444445027,"Deans"
"D4A","No","8~9","2022-08-17 09:26:57","2022-08-17 07:46:00",0,0.7,0.7,"-6057.38499999046s (~-1.68 hours)",-1.6826069444418,"Deans"
"D4B","No","NA~0",NA,"2022-08-16 09:40:00",NA,0,NA,NA,NA,"Deans"
"D4B","No","0~1","2022-08-16 09:40:00","2022-08-16 11:23:03",0,0,0,"6183.52900004387s (~1.72 hours)",1.71764694445663,"Deans"
"D4B","No","1~2","2022-08-16 11:23:03","2022-08-16 13:44:02",0,0,0,"8458.78699994087s (~2.35 hours)",2.34966305553913,"Deans"
"D4B","No","2~3","2022-08-16 13:44:02","2022-08-16 16:57:43",0,0,0,"11621.2790000439s (~3.23 hours)",3.22813305556774,"Deans"
"D4B","No","3~4","2022-08-16 16:57:43","2022-08-16 19:46:24",0,0,0,"10121.1419999599s (~2.81 hours)",2.81142833332221,"Deans"
"D4B","No","4~5","2022-08-16 19:46:24","2022-08-16 22:40:10",0,0,0,"10425.998000145s (~2.9 hours)",2.89611055559582,"Deans"
"D4B","No","5~6","2022-08-16 22:40:10","2022-08-17 01:50:05",0,0,0,"11395.1364998817s (~3.17 hours)",3.1653156944116,"Deans"
"D4B","No","6~7","2022-08-17 01:50:05","2022-08-17 04:56:36",0,0,0,"11190.7335000038s (~3.11 hours)",3.10853708333439,"Deans"
"D4B","Yes","7~8","2022-08-17 04:56:36","2022-08-17 09:31:13",0,0,0,"16476.676500082s (~4.58 hours)",4.57685458335612,"Deans"
"D4B","No","8~9","2022-08-17 09:31:13","2022-08-17 07:48:00",0,0,0,"-6193.28150010109s (~-1.72 hours)",-1.7203559722503,"Deans"
"D4C","No","NA~0",NA,"2022-08-16 09:38:00",NA,0,NA,NA,NA,"Deans"
"D4C","No","0~1","2022-08-16 09:38:00","2022-08-16 11:24:15",0,0,0,"6375.47900009155s (~1.77 hours)",1.77096638891432,"Deans"
"D4C","No","1~2","2022-08-16 11:24:15","2022-08-16 13:45:09",0,0,0,"8454.1859998703s (~2.35 hours)",2.34838499996397,"Deans"
"D4C","No","2~3","2022-08-16 13:45:09","2022-08-16 16:59:39",0,0,0,"11669.8280000687s (~3.24 hours)",3.24161888890796,"Deans"
"D4C","No","3~4","2022-08-16 16:59:39","2022-08-16 19:47:21",0,0,0,"10061.6989998817s (~2.79 hours)",2.79491638885604,"Deans"
"D4C","No","4~5","2022-08-16 19:47:21","2022-08-16 22:41:17",0,0,0,"10436.492000103s (~2.9 hours)",2.89902555558417,"Deans"
"D4C","No","5~6","2022-08-16 22:41:17","2022-08-17 01:52:02",0,0,0,"11445.0840001106s (~3.18 hours)",3.17919000003073,"Deans"
"D4C","No","6~7","2022-08-17 01:52:02","2022-08-17 04:58:43",0,0,0,"11200.7890000343s (~3.11 hours)",3.11133027778731,"Deans"
"D4C","Yes","7~8","2022-08-17 04:58:43","2022-08-17 09:32:48",0,0,0,"16444.625s (~4.57 hours)",4.56795138888889,"Deans"
"D4C","No","8~9","2022-08-17 09:32:48","2022-08-17 07:49:00",0,0,0,"-6228.18200016022s (~-1.73 hours)",-1.73005055560006,"Deans"
"D4D","No","NA~0",NA,"2022-08-16 09:37:00",NA,0,NA,NA,NA,"Deans"
"D4D","No","0~1","2022-08-16 09:37:00","2022-08-16 11:32:13",0,0,0,"6913.27400016785s (~1.92 hours)",1.92035388893551,"Deans"
"D4D","No","1~2","2022-08-16 11:32:13","2022-08-16 13:51:42",0,2.52140679353854,2.52140679353854,"8369.18699979782s (~2.32 hours)",2.32477416661051,"Deans"
"D4D","No","2~3","2022-08-16 13:51:42","2022-08-16 17:04:38",2.52140679353854,2.52140679353854,0,"11575.632999897s (~3.22 hours)",3.2154536110825,"Deans"
"D4D","No","3~4","2022-08-16 17:04:38","2022-08-16 19:55:16",2.52140679353854,2.52140679353854,0,"10238.0910000801s (~2.84 hours)",2.84391416668892,"Deans"
"D4D","No","4~5","2022-08-16 19:55:16","2022-08-16 22:47:01",2.52140679353854,4.46008434134502,1.93867754780648,"10305.3980000019s (~2.86 hours)",2.86261055555609,"Deans"
"D4D","No","5~6","2022-08-16 22:47:01",NA,4.46008434134502,2.52140679353854,-1.93867754780648,NA,NA,"Deans"
"D4D","No","6~7",NA,"2022-08-17 05:06:10",2.52140679353854,5.3590117553141,2.83760496177555,NA,NA,"Deans"
"D4D","Yes","7~8","2022-08-17 05:06:10","2022-08-17 09:38:06",5.3590117553141,3.8,-1.5590117553141,"16316.0969998836s (~4.53 hours)",4.53224916663435,"Deans"
"D4D","No","8~9","2022-08-17 09:38:06","2022-08-17 07:50:00",0,3.8,3.8,"-6486.98399996758s (~-1.8 hours)",-1.80193999999099,"Deans"
"D4E","No","NA~0",NA,"2022-08-16 09:35:00",NA,0,NA,NA,NA,"Deans"
"D4E","No","0~1","2022-08-16 09:35:00","2022-08-16 11:34:20",0,0,0,"7160.61233329773s (~1.99 hours)",1.98905898147159,"Deans"
